ID,I_STATE,RR,AA,FFF,NNNNNNNNNN,DD,MM,YYYY,UPSZN_DATE,DATE_UPSZN,TR_DATE,RECEIPT_CREATE_FLAG,C_REQUESTFILE,C_RESPONSEFILE,I_MODE,STATE,STATEDESCRIPTION,MSGID,STATUS,STATUSDESCRIPTION,SUM_TOTAL,SUM_GRANTED,SUM_DENIED,COUNT_TOTAL,COUNT_GRANTED,COUNT_DENIED,REPORT_DATE,COPY_DATE,SERVICE, 
4325,70,61,16,000,0010,01,02,2019,13.02.2019,13.02.2019,13.02.2019,1,RO61160000010022019,RU61160000010022019,finish,1,ESB126100: ?????????»???° ???°?»N????°N?N?N? ??N?N??????????? ??????N????????»?µ????N?,6740d92f-b3f8-4e51-b707-f6b579ee73f1,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4425,70,65,07,000,0001,01,02,2019,13.02.2019,15.02.2019,15.02.2019,1,RO65070000001022019,RU65070000001022019,finish,1,,424b653b-d633-4838-8384-535517416f44,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.02.2019,,recipient, 
4639,70,16,25,000,0008,01,02,2019,13.02.2019,13.02.2019,13.02.2019,1,RO16250000008022019,RU16250000008022019,finish,1,,b9fb7a7d-98c5-40d6-aa5b-0864f38ce462,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4744,70,51,37,000,0010,01,02,2019,14.02.2019,14.02.2019,14.02.2019,1,RO51370000010022019,RU51370000010022019,finish,1,,2f6c6ba8-2019-410f-9f3f-f9913d67e9e3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4911,70,48,03,003,0003,01,02,2019,14.02.2019,14.02.2019,14.02.2019,1,RO48030030003022019,RU48030030003022019,finish,1,,896f974f-e586-437c-8797-3dde34c94974,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.02.2019,,recipient, 
5123,70,09,34,000,0010,01,02,2019,15.02.2019,15.02.2019,15.02.2019,1,RO09340000010022019,RU09340000010022019,finish,1,,6d1feecc-a318-4f80-b71a-0b365b533659,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
5596,70,48,02,002,0014,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD48020020014022019,RT48020020014022019,finish,1,,ce37ad92-55e2-4d71-90c6-b8b11319a342,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
5675,70,09,34,000,0011,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO09340000011022019,RU09340000011022019,finish,1,,4c2b6dc0-c453-428d-b3a0-575fde9e6b5c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6107,70,56,16,011,0002,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO56160110002022019,RU56160110002022019,finish,1,,927aabad-93c8-4952-981b-be04509d9524,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6136,70,71,09,000,0006,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO71090000006022019,RU71090000006022019,finish,1,,09d8162e-263c-454c-8891-4b6528fa6eca,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6141,70,13,17,000,0009,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD13170000009022019,RT13170000009022019,finish,1,,f74555b2-7032-4b9a-9b1e-fc245a22f031,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6188,70,14,48,000,0011,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD14480000011022019,RT14480000011022019,finish,1,,f7ccbc1a-6d5b-4129-aa04-d3d55eade072,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6237,70,71,21,000,0008,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO71210000008022019,RU71210000008022019,finish,1,,c1c7980a-d80f-4f53-8d8e-6eb946277ceb,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6243,70,07,47,000,0017,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD07470000017022019,RT07470000017022019,finish,1,,ce4ef06c-7a36-4b1d-9223-af6ecc86eac3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6292,70,16,32,000,0017,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO16320000017022019,RU16320000017022019,finish,1,,dc7ecc4e-d5f3-40e3-ab68-91e5ccea8d0c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6312,70,30,07,000,0009,01,02,2019,18.02.2019,22.02.2019,22.02.2019,1,RO30070000009022019,RU30070000009022019,finish,1,ESB126305: regId реєстру співпадає з отриманим раніше,88cc4a76-b4b4-44b4-b9c6-6f6e6d6469ce,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6361,70,77,05,000,0005,01,02,2019,18.02.2019,19.02.2019,18.02.2019,1,RO77050000005022019,RU77050000005022019,finish,1,ESB126305: regId реєстру співпадає з отриманим раніше,9a2a77d8-f54f-44f7-b48d-98f722f93bee,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6364,70,14,22,000,0019,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD14220000019022019,RT14220000019022019,finish,1,,04a6d381-5750-4e9e-a6ba-10ac2bbdc197,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6406,70,35,06,000,0013,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO35060000013022019,RU35060000013022019,finish,1,,f51e11de-fc2c-4195-8aff-833e74df231b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6437,70,05,03,000,0019,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO05030000019022019,RU05030000019022019,finish,1,,a4c4d696-d12a-48f6-81d8-60de1abbcedf,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6438,70,12,04,001,0004,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO12040010004022019,RU12040010004022019,finish,1,,5e085da4-f140-4bee-bea4-5e8e0b8d27c6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6441,70,77,13,000,0027,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD77130000027022019,RT77130000027022019,finish,1,,adf16ed7-7522-4c03-ad12-5137f035ab49,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6458,70,05,10,000,0018,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RD05100000018022019,RT05100000018022019,finish,1,,ad454e49-2b91-4556-90f8-c5273c823c78,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6502,41,14,14,000,0011,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO14140000011022019,RO14140000011022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,recipient, 
6506,70,16,11,000,0009,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO16110000009022019,RU16110000009022019,finish,1,,d63f67fa-77a7-4986-809e-e7dd75252ba2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6510,70,18,17,000,0013,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO18170000013022019,RU18170000013022019,finish,1,,cf8adbe8-efcb-403d-a8cc-56db0a1bd9d3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6514,70,51,25,000,0007,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO51250000007022019,RU51250000007022019,finish,1,,e3b60729-a289-457e-8294-d1e9a74df1ad,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6518,70,63,05,000,0008,01,02,2019,19.02.2019,22.02.2019,22.02.2019,1,RO63050000008022019,RU63050000008022019,finish,1,ESB126305: regId реєстру співпадає з отриманим раніше,87dd8559-bb59-410d-9dbb-805229c64bbe,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6522,70,65,20,000,0007,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO65200000007022019,RU65200000007022019,finish,1,,03ddbdf8-4d1b-47d9-a00e-574d581782ca,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.02.2019,,recipient, 
6544,70,35,08,000,0024,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RD35080000024022019,RT35080000024022019,finish,1,,e274b84e-e10e-493d-bf8e-7ef1469bd605,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6548,70,48,25,000,0011,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RD48250000011022019,RT48250000011022019,finish,1,,6246d45d-43e0-4396-996b-65df8d74a0fd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6470,70,56,17,000,0017,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO56170000017022019,RU56170000017022019,finish,1,,7b0d1be7-9329-4376-af39-42b925f1e17f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
8606,70,18,25,000,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI18250000005022019,PI18250000005022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,11501469,83,0,0,6614,,,01.02.2019,,transferencePens, 
8607,70,18,29,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI18290000003022019,PI18290000003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,5004771,14,0,0,2813,,,01.02.2019,,transferencePens, 
8608,41,21,17,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI21170000002022019,PI21170000002022019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,722573,99,0,0,,,,01.02.2019,,transferencePens, 
8609,70,21,33,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI21330000002022019,PI21330000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,1587963,93,0,0,1030,,,01.02.2019,,transferencePens, 
8604,70,18,19,000,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI18190000005022019,PI18190000005022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,6317101,34,0,0,3162,,,01.02.2019,,transferencePens, 
8605,41,18,24,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI18240000003022019,PI18240000003022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8610,70,23,21,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI23210000002022019,PI23210000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,6057272,27,0,0,3612,,,01.02.2019,,transferencePens, 
8611,70,26,04,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI26040000004022019,PI26040000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,7376110,67,0,0,3807,,,01.02.2019,,transferencePens, 
8612,70,26,06,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI26060000002022019,PI26060000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,6594907,03,0,0,3300,,,01.02.2019,,transferencePens, 
8613,41,26,09,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI26090000002022019,PI26090000002022019,push,-1,,,ECCFailed,IOC-006:Помилка - відсутність фуйлу підпису,12731561,23,0,0,,,,01.02.2019,,transferencePens, 
8614,70,26,10,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI26100000002022019,PI26100000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,7836331,86,0,0,3740,,,01.02.2019,,transferencePens, 
8615,70,26,13,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI26130000003022019,PI26130000003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,13110910,96,0,0,6103,,,01.02.2019,,transferencePens, 
8616,70,32,21,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32210000004022019,PI32210000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,6505090,56,0,0,3408,,,01.02.2019,,transferencePens, 
8617,70,32,22,001,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32220010005022019,PI32220010005022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,3565754,18,0,0,1729,,,01.02.2019,,transferencePens, 
8618,70,32,22,002,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32220020004022019,PI32220020004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,4147107,35,0,0,2057,,,01.02.2019,,transferencePens, 
8619,70,32,22,003,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32220030003022019,PI32220030003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,352,27,0,0,4,,,01.02.2019,,transferencePens, 
8620,41,32,22,005,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32220050005022019,PI32220050005022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8621,41,32,22,006,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32220060004022019,PI32220060004022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8622,70,32,26,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32260000003022019,PI32260000003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,4812752,51,0,0,2743,,,01.02.2019,,transferencePens, 
8623,41,32,27,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32270000002022019,PI32270000002022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8624,70,32,31,001,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32310010003022019,PI32310010003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,2501335,22,0,0,1280,,,01.02.2019,,transferencePens, 
8625,70,32,34,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32340000004022019,PI32340000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,5992112,0,0,3191,,,01.02.2019,,transferencePens, 
8626,70,32,37,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32370000004022019,PI32370000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,3639071,09,0,0,1981,,,01.02.2019,,transferencePens, 
8627,70,32,40,001,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32400010003022019,PI32400010003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,1656419,84,0,0,1194,,,01.02.2019,,transferencePens, 
8628,41,32,44,001,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32440010002022019,PI32440010002022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8629,41,32,46,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32460000003022019,PI32460000003022019,push,-1,,,ECCFailed,IOC-010	:Помилка - наявність даних у підпису,1425111,46,0,0,,,,01.02.2019,,transferencePens, 
8630,41,32,48,000,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32480000003022019,PI32480000003022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8631,41,32,55,000,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI32550000005022019,PI32550000005022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
8632,70,35,01,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI35010000004022019,PI35010000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,11815975,86,0,0,6530,,,01.02.2019,,transferencePens, 
8633,70,48,03,003,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI48030030002022019,PI48030030002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,5854081,61,0,0,5638,,,01.02.2019,,transferencePens, 
8634,70,51,13,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI51130000002022019,PI51130000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,1486643,94,0,0,1038,,,01.02.2019,,transferencePens, 
8635,70,51,27,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI51270000002022019,PI51270000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,215432,87,0,0,166,,,01.02.2019,,transferencePens, 
8636,70,56,01,001,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56010010002022019,PI56010010002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,8045681,8,0,0,3301,,,01.02.2019,,transferencePens, 
8637,41,56,03,001,0006,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56030010006022019,PI56030010006022019,push,-1,,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),43080,99,0,0,,,,01.02.2019,,transferencePens, 
8638,70,56,07,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56070000004022019,PI56070000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,9276626,96,0,0,4617,,,01.02.2019,,transferencePens, 
8639,70,56,16,001,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56160010003022019,PI56160010003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,918960,88,0,0,406,,,01.02.2019,,transferencePens, 
8640,70,56,16,002,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56160020004022019,PI56160020004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,817206,9,0,0,343,,,01.02.2019,,transferencePens, 
8641,70,56,16,003,0003,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI56160030003022019,PI56160030003022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,232929,56,0,0,107,,,01.02.2019,,transferencePens, 
4207,70,14,48,000,0007,01,02,2019,12.02.2019,12.02.2019,12.02.2019,1,RO14480000007022019,RU14480000007022019,finish,1,,8ea1978c-95bd-4cb0-aca1-e8610908c722,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4270,70,71,19,000,0001,01,02,2019,12.02.2019,12.02.2019,12.02.2019,1,RO71190000001022019,RU71190000001022019,finish,1,,21150fe8-43b3-44be-87bc-d1591f73d0fe,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4327,70,63,24,000,0004,01,02,2019,13.02.2019,13.02.2019,13.02.2019,1,RO63240000004022019,RU63240000004022019,finish,1,,94a22d31-a1cd-4113-802d-2d5753433f5f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4427,70,71,15,000,0002,01,02,2019,13.02.2019,13.02.2019,13.02.2019,1,RO71150000002022019,RU71150000002022019,finish,1,,138ed979-2ea8-436b-892b-04303a8a9cbd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4641,70,16,33,000,0009,01,02,2019,13.02.2019,13.02.2019,13.02.2019,1,RO16330000009022019,RU16330000009022019,finish,1,,08cb5c4c-8546-43e4-b44e-56551c121ebe,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4746,70,56,13,000,0008,01,02,2019,14.02.2019,14.02.2019,14.02.2019,1,RO56130000008022019,RU56130000008022019,finish,1,,1e44181e-26f1-424b-9b8c-61930e2e5119,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
4913,70,48,06,000,0021,01,02,2019,14.02.2019,14.02.2019,14.02.2019,1,RO48060000021022019,RU48060000021022019,finish,1,,324a296d-ec77-4296-b184-9382443edee3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
5125,51,12,09,000,0016,01,02,2019,15.02.2019,15.02.2019,15.02.2019,1,RO12090000016022019,RO12090000016022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
5598,70,48,06,000,0024,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RD48060000024022019,RT48060000024022019,finish,1,,34552b12-063d-4b83-bbbc-325286b10929,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
5677,70,12,02,000,0014,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO12020000014022019,RU12020000014022019,finish,1,,bf6f95ee-b82f-4aff-8ed2-0b6eca5ffeae,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.02.2019,,recipient, 
6109,70,56,16,013,0001,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO56160130001022019,RU56160130001022019,finish,1,,30457b1e-97ad-46c6-a21d-1164ec4c7ba8,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6239,70,74,09,000,0007,01,02,2019,18.02.2019,19.02.2019,18.02.2019,1,RO74090000007022019,RU74090000007022019,finish,1,ESB126305: regId реєстру співпадає з отриманим раніше,0cb8d6bb-1c28-44fd-a295-722b5903a305,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6294,41,18,13,000,0007,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO18130000007022019,RO18130000007022019,push,-1,,,ECCFailed,IOC-002:Помилка 1 підпису(валідність),0,0,0,,,,01.02.2019,,recipient, 
6408,70,35,19,000,0007,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO35190000007022019,RU35190000007022019,finish,1,,71598a51-23b0-41be-ba8f-1b90188ec9fa,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6420,70,59,23,000,0015,01,02,2019,18.02.2019,19.02.2019,19.02.2019,1,RO59230000015022019,RU59230000015022019,finish,1,,ad605884-5859-4809-bb5d-3348056b9582,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6442,70,13,11,000,0006,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO13110000006022019,RU13110000006022019,finish,1,,4895838a-8c85-44bf-b86c-598e8bb41642,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6443,70,13,29,001,0006,01,02,2019,18.02.2019,18.02.2019,18.02.2019,1,RO13290010006022019,RU13290010006022019,finish,1,,c664ce98-39ea-44b2-80e7-eb82ecab47fb,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
6524,70,68,17,000,0009,01,02,2019,19.02.2019,19.02.2019,19.02.2019,1,RO68170000009022019,RU68170000009022019,finish,1,,80e3a6ee-1b45-457d-a794-b78cb8f4960f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
